latitude,longitude,depth,magnitude,exponent
60.29,-177.47,16,6.35,25
-15.05,167.17,127,5.02,23
-59,-25.65,132.3,5.04,23
-9.04,117.39,20.9,5.09,23
60.42,-177.54,12.2,4.92,23
12.87,57.51,12,4.93,23
-21.31,-68.81,128.5,4.98,23
14.84,145.52,123.4,5.35,24
-24.37,-115.67,13.9,4.86,23
57.5,162.2,12,5.41,24
-34.48,-72.22,15.3,5.93,24
51.61,-175.19,41,5.09,23
-23.11,168.95,17.9,4.99,23
-40.12,78.33,17.6,5.12,23
29.58,141.28,98.9,6.07,25
52.49,-163.76,12,5.46,24
-37.36,-74.33,12,5.39,24
-38.31,-74.08,14.5,6.18,25
-57.16,-140.74,24.2,5.34,24
-34.17,-72.48,23.2,5.19,23
-15.52,-172.56,18.7,5.07,23
-22.11,-68.66,134.9,5.34,24
-47.55,-11.8,18.2,5.25,23
-35.94,-103.35,20.5,5.93,24
-35.67,-73.32,16.2,5.39,24
-4.28,100.77,12,6.54,25
-6.48,154.83,55.6,5.66,24
-56.72,147.33,12,5.4,24
-18.32,-71.25,52.6,6.21,25
-4.23,100.51,36.1,5.17,23
-55.45,-127.97,25.2,5.02,23
-55.49,-128.15,12,5.83,24
12.82,145.47,16,5.36,24
3.68,127.94,114.6,5.53,24
-24.64,69.85,12.8,4.96,23
-10.41,123.73,17,5.02,23
44.11,-129.69,14.9,5.48,24
44.13,-129.77,12.6,5.13,23
44.12,-129.7,12.6,5.03,23
16.56,-60.88,46.9,5.22,23
-8.07,118.27,12,5.88,24
-0.68,122.41,12,5.7,24
-47.74,-13.26,12,4.95,23
-17.99,-174.75,241.9,4.98,23
32.6,-115.76,19,4.97,23
32.59,-115.81,15,4.86,23
-8.32,128.99,24.7,5.4,24
-34.13,-72.45,23.2,5.04,23
3.36,95.78,37.2,7.25,26
-12.08,165.98,24.4,5.24,23
3.24,95.69,42.3,5.43,24
60.36,-177.56,22.6,4.85,23
-1.28,120.11,15.2,5.07,23
9.25,125.64,19.8,5.02,23
42.2,-126.77,14.7,5.29,24
33.44,131.63,110.7,4.79,23
53.76,-163.12,31.4,4.92,23
-34.26,-72.51,30.3,5.19,23
35.9,4.14,12,5.34,24
39.54,-29.73,12,4.95,23
-16.58,177.26,15.2,5.1,23
-23.55,-176.13,80.5,5.65,24
0.48,124.7,133.8,5.8,24
-51.9,28.52,26,5.35,24
18.41,-67.13,116.3,5.84,24
35.97,4.19,12,5.14,23
14.31,93.29,30,5.11,23
28.74,128.55,12,5.03,23
73.42,7.4,12,5.07,23
73.37,7.17,12,5.11,23
-34.45,-15.13,12,5.28,24
73.65,7.86,12,4.89,23
-55.29,-129.13,19.4,5.3,24
-16.36,-14.19,15.9,5.19,23
46.22,152.35,65.5,5.34,24
-62.72,166.44,12,5.35,24
-8.13,107.38,47.3,5.26,23
13.22,50.84,12,4.95,23
-6.86,105.21,18.6,5.42,24
-13.12,166.91,202.2,5.42,24
-5.13,-77.55,132.2,6.02,25
-12.02,65.61,12,5.12,23
-54.72,-135.49,14.9,5.96,25
-41.51,-88.76,12,5.4,24
-54.71,-135.54,15.4,6,25
-56.37,-143.41,20.4,5.61,24
-55.66,-26.19,12.7,4.98,23
73.41,7.37,12,4.76,23
-39.04,-92.33,12,5.91,24
9.2,-84.2,23.9,5.94,25
-25.9,-67.06,17.1,5.12,23
-38.96,-91.45,24,4.98,23
8.47,-103.04,18.3,5.14,23
-34.75,-72.09,12,5.32,24
-56.52,-139.14,16.3,5.73,24
-20.62,168.41,15.1,5.18,23
32.58,-115.83,19,5.06,23
35.88,4.17,12,5.17,23
-17.67,169.13,14.7,4.98,23
-17.66,169.32,27.7,5.42,24
-14.03,-74.52,108.9,6.11,25
-8.08,-71.64,591.4,6.45,25
-36.4,-73.71,20.6,5.25,23
31.11,103.62,29,4.97,23
-65.26,-179.79,12,5.46,24
35.31,-35.8,15.5,6.3,25
-37.83,-73.49,47.6,5.31,24
17.39,-100.96,23.6,5.11,23
25.8,130.01,12,6.46,25
-50.14,119.93,13.3,5.09,23
25.65,-109.98,18.6,4.8,23
9.82,125.7,146.8,4.97,23
-13.81,166.65,42.9,7.16,26
-13.88,166.78,42.6,6.12,25
-14.08,166.57,30.1,5.79,24
53.51,-163.24,16.9,5.41,24
-13.71,166.32,16.7,5.2,23
-4.24,100.53,32.2,5.25,23
-10.25,161.19,61.4,5.16,23
16.69,-46.52,12,4.87,23
33.2,96.28,20.8,5.77,24
-13.56,166.38,27,5.07,23
-13.92,166.48,29.1,5.15,23
-14.1,166.53,30.6,5.03,23
-19.37,169.11,162.2,4.99,23
-13.76,166.27,18.1,4.86,23
12.91,145.38,53.7,5.01,23
-58.43,-139.61,12.2,5,23
6.91,123.93,26.2,5.96,25
11.16,93.7,127.9,6.47,25
-45.06,-81.35,22.6,4.93,23
9.17,-84.24,22.7,5.97,25
24.84,99.24,17.6,4.87,23
-36.93,-73.85,22,5.12,23
-17.72,169.19,12,5.66,24
4.19,126.72,31.2,4.95,23
-57.64,-26.11,135.1,5.89,24
-6.43,149.46,41,5.92,24
-13.76,166.53,26.1,5.55,24
70.77,-14.21,12,5.61,24
33.23,96.28,23.9,5.47,24
8.48,-103.99,13.5,4.95,23
13.52,-44.8,12,4.89,23
4.71,95.77,88.3,5.42,24
70.84,-14.09,12,4.99,23
33.24,96.25,24.4,5.14,23
36.55,69.97,213.9,5.11,23
-10.12,108.11,13.7,5.07,23
6.46,-82.23,30.2,4.97,23
5.06,-72.38,18.1,4.83,23
43.43,146.95,77.4,5.44,24
50.36,-29.16,18.3,4.86,23
27.87,66.04,22.3,4.99,23
1.65,127.38,150.1,5.07,23
-33.02,-179.01,55.6,5.4,24
-14.96,-173.03,13.9,5.08,23
33.18,96.27,18.1,4.86,23
-56.92,-141.59,24.6,5.31,24
-0.74,-13.55,16.8,5.24,23
-36.8,78.32,12,5.06,23
-4.47,-106.04,12.8,5.21,23
-0.37,124.58,65.7,4.88,23
-17.39,-73.11,28.4,5.12,23
-15.29,-70.84,196.8,5,23
-20.2,168.82,39.7,5.27,24
1.97,127.13,112.8,5.36,24
70.4,-15.07,12,5.05,23
-18.41,169.59,12.4,5.98,25
7.21,127.17,20.4,5.52,24
39.75,74.93,41.5,5.2,23
14.57,54.01,13.9,4.76,23
-12.8,169.32,665,5.17,23
17.73,119.22,12,5.05,23
4.28,-32.68,12,4.86,23
-37.23,51.96,12,5.57,24
26.58,143.04,14.6,5.56,24
26.62,143.01,12.8,5.53,24
-25.22,-175.78,20,4.99,23
-22.69,172.01,20.9,5.29,24
1.29,120.05,29,5.13,23
-28.43,-71.59,44.6,5.2,23
-35.33,-106.38,17.2,5.28,24
28.78,128.56,12,5.19,23
7.85,91.65,33.1,7.46,27
37.42,141.76,33.2,5.93,24
7.71,91.82,12,5.18,23
7.98,91.92,18.9,5.19,23
22.98,-108.13,19.7,5.15,23
23.01,-108.09,17.6,5.06,23
-0.15,34.51,12,5,23
-37.33,-94.56,16.9,4.99,23
58.09,-156.92,12,4.93,23
-6.21,147.69,57.6,5.05,23
3.77,126.66,35.9,5.01,23
23.95,121.67,23.5,5.32,24
32.66,-115.98,13.4,5.81,24
-45.01,-81.81,16.1,4.9,23
7.41,91.67,12,4.98,23
-6.5,129.22,222.6,5.3,24
-1.41,119.42,12,5.37,24
-10.41,161.51,46.1,5.54,24
-2.01,136.48,12,6.24,25
-1.87,136.36,12,7,26
-2.1,136.56,14.6,6.55,25
24.36,-109.2,12,4.93,23
14.39,56.41,12,5.11,23
-32.9,179.94,204.8,5.97,25
-1.19,123.68,28.5,5.11,23
44.34,148.94,31.5,6.16,25
51.87,-169.82,22.2,4.93,23
13.21,93.12,20.1,5.9,24
44.32,149.07,31.6,5.16,23
41.46,142.79,45,4.96,23
-3.17,150.68,14.2,5.29,24
-5.9,146.71,49.9,5.38,24
-36.23,-100.56,16.6,5.56,24
-49.86,110.48,12,5.05,23
-19.16,-177.49,587.4,5.82,24
45.97,-75.58,22.6,5.17,23
-35.58,-17.38,21.5,5.12,23
7.69,91.85,14.8,5.48,24
-5.86,151.18,52.2,6.15,25
-37.07,-74.16,20.1,5.01,23
-34.74,-108.26,16.6,5.05,23
7.72,91.96,16.6,4.94,23
-19.86,66.12,13.5,4.94,23
7.65,91.85,14.4,5.19,23
15.76,-96.32,12,5.21,23
26.03,129.33,12,4.89,23
-10.54,161.43,41.3,6.73,26
-8.33,108.03,100.4,5.88,24
-4.81,-77.3,124.2,5.17,23
-19.03,-69.63,122.9,5.41,24
-6.17,130.17,152.8,5,23
12.18,46.52,13.3,5.04,23
-37,-74.3,14.8,4.98,23
-4.84,100.99,31,5.44,24
13.43,95.88,12,5.01,23
13.5,96,12,5.02,23
-8.69,161.2,34.2,5.08,23
-8.64,161.18,31.6,5.13,23
25.02,122.37,17.5,4.85,23
41.77,141.73,72.3,5.26,23
5.3,127.02,52,5.32,24
-37.91,-75.34,20.4,5.61,24
-13.55,166.62,53,4.93,23
-18.24,167.83,35.6,5.04,23
30.61,141.84,18,5.76,24
-8.75,161.24,25.7,5.77,24
-18.3,167.86,33,5,23
-4.8,153.91,161.3,5.23,23
-37.91,-73.72,18.9,5.52,24
48.18,154.77,45.6,5.48,24
-17.84,-173,59.2,5.07,23
-17.29,-172.68,31,5.18,23
46.54,-27.48,12,4.83,23
-23.19,179.26,581.6,6.37,25
-50.55,139.42,12.2,5.25,23
16.47,-97.77,17.8,6.26,25
-0.65,99.68,90.4,5.03,23
-55.4,-27.92,17.9,5.31,24
22.92,125.05,12,5.27,24
-21.89,-174.34,14.9,5.01,23
1.09,96.68,35.8,5.14,23
-5.17,129.37,21.6,5.8,24
-14.42,167.17,187.5,5.02,23
-13.71,166.44,28,6.27,25
-8.75,161.56,33.7,5.36,24
-13.67,166.46,30.8,5.35,24
-5.49,150.77,113.7,5.18,23
-17.26,-172.79,29.7,5.02,23
-13.66,166.49,31.7,5,23
10.22,92.02,12,5.36,24
11.58,143.09,12,5.05,23
-34.63,-72.06,56.2,5.11,23
-9.4,66.83,19.8,5.07,23
-9.37,66.9,20.1,5.13,23
-21.82,-174.2,12,5.05,23
50.42,-130.25,22,4.86,23
39.17,140.91,12,5.06,23
-3.39,149.38,20,4.97,23
18.57,145.02,450.9,5.38,24
-8.71,-80.81,12,5.56,24
-14.75,-174.38,16,4.98,23
-14.69,-174.41,13.3,5.28,24
39.68,142.77,35.3,6.28,25
-54.41,-136.58,12,5.28,24
-8.89,157.6,12,5.2,23
-50.34,113.84,15,5.04,23
-50.3,113.61,12,5.01,23
-22.44,171.65,121.8,5.31,24
-53.75,140.66,12,5.31,24
29.55,80.33,14.1,4.98,23
-6.53,154.42,32.4,5.87,24
-6.44,154.38,33.3,5.32,24
-4.01,-103.95,21.5,5.03,23
33.41,-116.51,24.1,5.54,24
-5.85,153.72,42.2,5.18,23
-24.03,-179.7,536.5,5.75,24
14.37,93.2,28.3,5.04,23
24.33,121.93,33.6,5.04,23
24.7,122.52,124.2,5.16,23
-6.16,-107.36,19.4,4.96,23
52.12,142.06,13.1,4.96,23
-45.93,-76.41,12,5.27,24
13.83,145.15,146.2,5.6,24
-40.17,-16.43,12,5.23,23
11.09,146.09,13.7,6.27,25
-7.85,158.81,39.5,5.72,24
-30.69,-179.84,411.5,5.24,23
-62.03,46.65,19.5,5.01,23
-30.78,-177.79,58.3,4.98,23
-38.96,177.42,33.3,5.1,23
-22.4,-68.61,134.7,6.22,25
6.73,123.45,614.7,5.35,24
-43.32,40.1,12,5.17,23
1.18,96.85,23.2,5.1,23
-2.27,138.81,17.4,5.65,24
-38.35,-73.89,15.3,6.62,26
51.62,-175.96,57.5,5.6,24
-38.39,-73.8,23.4,5.76,24
-34.27,-72.35,23.4,5.41,24
12.68,-88.74,61,5.11,23
-21.54,-68.72,140.1,5.09,23
-8.15,118.54,19.1,5.14,23
-8.1,118.62,18,5.02,23
36.71,26.95,173.6,5.14,23
39.22,24.16,15.8,4.98,23
-20.79,-178.82,597.2,5.25,23
-24.85,-70.49,57.9,5.49,24
-15.45,-175.16,12,5.62,24
-54.42,-136.61,15.4,5.33,24
52.66,-169.64,12,6.67,26
-6.32,150.68,35,6.92,26
-6.22,150.33,36.7,7.32,27
52.6,-169.43,12,6.03,25
-6.73,150.25,15.8,5.41,24
-6.46,150.3,34.1,5.21,23
52.62,-169.41,12,5.66,24
52.58,-169.37,12,5.48,24
-6.58,150.36,25.7,4.98,23
52.6,-169.39,12,5.06,23
-6.34,151.17,20.2,5.19,23
49.27,-130.24,15.1,5.39,24
52.79,-169.76,12,5.04,23
-8.83,157.82,28.3,4.99,23
-55.38,-128.51,25,5.02,23
52.61,-169.34,13,4.96,23
-29.08,-12.99,12,5.76,24
-6.33,150.76,34.6,6.34,25
26.89,53.65,12,5.77,24
-6.35,150.91,33.6,5.63,24
-23.04,171.98,30.7,5.45,24
-2.65,141.33,20.7,5.26,23
52.71,-169.7,12,5.09,23
3.08,128.09,121.6,6.11,25
-35.71,-104.03,22.7,5.28,24
-15.16,168.19,18.2,4.97,23
-6.56,150.55,17.4,5.12,23
-6.65,150.76,27.6,4.98,23
-2.66,128.04,27.6,5.02,23
-15.15,168.26,12,5.91,24
35.83,140.58,36.9,5.08,23
1.63,126.88,77.1,5.26,23
-22.45,170.26,18.9,5.18,23
6.54,123.59,596.8,7.31,27
6.62,123.9,576.9,7.64,27
6.83,123.48,641.4,7.47,27
6.23,123.56,556.4,6.57,25
60.38,-177.48,12.2,5.18,23
-12.66,114.59,16.9,5.05,23
-8.33,68.07,12,5.15,23
-14.84,-173.26,13.1,5.87,24
22.94,120.68,29.6,5.2,23
-14.88,-173.11,12.8,5.12,23
6.86,123.56,608.5,5.27,24
49.61,155.01,136.3,5.58,24
-3.82,141.44,54.1,5.64,24
-24.26,-67.28,202.2,5.52,24
6.76,123.27,634.6,5.41,24
39.07,142.2,15.3,5.04,23
-7.23,126.38,377.2,5.52,24
52.58,-169.39,12,5.63,24
52.61,-169.33,12,5.22,23
43.72,-126.03,12,5.19,23
-12.22,165.37,12,5.16,23
-17.76,179.64,23.7,5.19,23
6.69,123.41,614,6.61,26
-15.53,-172.8,28.1,5.01,23
3.98,-75.09,33.1,5.06,23
-20.12,66.64,16.3,5.01,23
52.27,160.37,29.3,6.29,25
52.29,160.29,27.6,5.44,24
-61.27,153.99,18,5.48,24
76.32,7.11,12,4.95,23
2.28,126.47,33.4,5.49,24
35.17,59.36,28.2,5.48,24
11.25,-87.17,31.5,5.24,23
27.71,139.56,504.2,5.26,23
-1.07,67.59,12,4.98,23
-6.33,150.48,29.7,5.38,24
13.02,-91.14,13.9,5,23
29.46,56.69,18.1,5.42,24
-0.79,-16.05,12,5.5,24
-31.29,179.93,390.7,5.39,24
7.6,135.95,18.2,5.15,23
-54.1,-2.24,12,4.96,23
7.25,-34.38,18.2,5.63,24
62.08,145.45,27.5,5.28,24
-37.33,78.1,12,5.15,23
-7.07,104.48,46.3,5.11,23
-19.99,-70.94,28.5,5.08,23
-6.75,103.88,41.9,4.98,23
1.4,126.4,40.8,6.3,25
38.52,69.45,12,5.16,23
-9.5,39.22,32.8,5.28,24
-22.81,171.47,31.3,5.59,24
6.66,126.94,42.5,4.94,23
-24.01,-67,212.9,5.09,23
-26.93,-176.97,18.4,5.93,24
-5.59,146.9,218.1,6.47,25
-21.8,-174.55,18,5.49,24
51.12,-178.48,31.8,6.4,25
51.22,-178.56,31.4,5.4,24
-6.26,150.8,34.8,6.89,26
46.01,153.43,31,5.99,25
-6.36,150.73,28.7,5.4,24
-37.7,-73.69,17.7,5.9,24
-37.57,-73.76,29.6,5.42,24
49.3,155.87,43.8,5.04,23
-20.09,-70.91,25.2,5.16,23
-6.53,150.23,29.6,4.97,23
-21.89,-179.24,611.5,5.49,24
-7.49,128.39,16.7,5.38,24
-15.21,167.36,133.2,5.21,23
12.69,144.87,33.9,4.99,23
-13.4,167.85,12.6,5.33,24
29.48,128.32,236,5.34,24
50.66,175.34,12,5.06,23
51.17,-178.45,43.8,5.52,24
-6.13,113.2,605,5.35,24
18.72,39.46,17.5,4.97,23
-21.36,-173.93,18,5.24,23
-54.9,-130.56,30,4.94,23
13.64,92.76,22.4,5.24,23
28.65,142.37,19.8,4.97,23
-14.07,-72.71,116.2,5.06,23
-17.57,167.81,31.9,7.27,27
-17.76,167.71,12,5.22,23
14.98,-91.77,164.1,5.01,23
-17.24,167.49,28.6,5.06,23
-14.42,167.15,189,5.86,24
-17.01,168.41,12,5.23,23
-17.68,167.48,27,5.44,24
-17.32,167.64,18,5.85,24
-17.68,167.62,19.6,5.29,24
-43.03,-82.82,18.4,5.42,24
-8.18,107.03,55.2,5.35,24
-17.88,167.63,17.3,5.45,24
-5.47,154.11,120.6,5.21,23
-63.55,171.6,21.2,5.15,23
-17.97,167.63,27.5,5.1,23
-17.11,167.66,32.8,5.54,24
-1.51,-77.51,197.8,7.08,26
-41.56,-87.11,24.4,5.08,23
48.13,148.66,394.1,5.41,24
37.09,-32.9,12,5.32,24
37.05,-33.08,12,5.17,23
36.92,-33.02,12,5.45,24
36.93,-33.06,12,4.99,23
12.46,141.52,12,6.89,26
-2.99,139.76,37.8,5.59,24
26.25,141.32,101.3,5.26,23
12.27,141.38,12,6.11,25
11.38,-62.4,98.1,5.25,23
-6.15,150.98,40.8,5.37,24
12.25,141.31,12,5.59,24
12.18,141.15,13.5,5.01,23
12.28,141.41,12,5.64,24
28.1,66.31,19.9,5.16,23
12.26,141.34,12,5.13,23
12.24,141.37,12,6.32,25
53.28,160.76,52.4,5.52,24
-21.82,-179.61,584.6,5.52,24
12.2,141.34,12,5.21,23
12.16,141.24,13.7,5.04,23
12.19,141.35,12.7,5.09,23
-37.09,-71.47,16.2,5.23,23
12.25,141.24,12.9,5.15,23
-22.18,-173.91,14.4,5.09,23
12.15,141.28,12,5.09,23
-5.85,148.41,174.3,6.28,25
11.6,142.01,26.6,4.94,23
-17.7,65.42,18.9,6.28,25
-17.47,167.85,17.3,5.2,23
-7.49,128.63,165,5.04,23
71.82,-1.46,12,5.01,23
-20.74,-178.67,604,6.17,25
-22.97,171.51,29.6,5.05,23
11.54,95.13,12.4,5.37,24
-29.85,-176.76,18.6,5.26,23
52.74,-170.4,12,5.11,23
12.31,141.42,12,6.16,25
-16.11,-173.65,171.6,5.41,24
31.99,138.02,367.4,5.27,24
-10.29,161.19,91.5,5.16,23
13.87,-91.65,70.4,5.46,24
18.7,146.84,42.5,5.22,23
51.2,-178.32,34.3,5.18,23
-6.78,154.28,12.1,5.43,24
-56.03,-27.85,122.7,5.23,23
53.97,-166.02,111.7,5.18,23
-6.84,154.23,12.9,6.11,25
53.51,163.07,42.2,5.17,23
2.01,96.45,24,5.94,25
25.11,122.13,18.8,5.15,23
6.08,-78.04,19,5.44,24
19.57,147.48,32.9,5.6,24
37.27,19.95,17,5.48,24
-6.62,154.37,19.3,5.24,23
12.59,143.54,117.4,5.49,24
53.21,-164.39,21.7,5.02,23
18.84,-107.42,24.4,6.18,25
-6.02,133.57,30.7,5.35,24
36.65,71.23,234.4,5.03,23
7.1,123.73,608.7,5.23,23
-21.14,-68.62,146.2,5.14,23
-49.54,117.32,19.2,5,23
0.33,124.02,192,5.02,23
-0.88,124.84,36.2,5.08,23
2.83,128.64,237.4,4.98,23
-21.89,-173.84,19,4.97,23
36.19,136.87,281.3,5.38,24
-56.1,-27.47,112.1,5.24,23
-7.46,-75.2,138,5.29,24
-6.28,146.29,126.1,5.06,23
-55.58,-27.84,18.2,5.1,23
-55.95,-123.29,21.8,5.18,23
-55.89,-123.5,20.7,5.39,24
35.53,54.49,14.9,5.76,24
18.78,-107.17,24.4,5.49,24
-17.45,167.59,26.3,4.98,23
-55.87,-26.66,25.5,5.53,24
-41.68,-105.08,21.3,5.12,23
-0.26,132.93,17.5,5.09,23
-14.81,-173.91,12,5.27,23
24.89,122.12,12,5,23
58.06,-32.09,12,5.28,24
-37.05,-96.62,19.9,5.25,23
-16.02,-172.83,36.5,5.26,23
-3.38,127.35,17.6,4.97,23
13.58,144.97,135,5.06,23
-7.01,150.37,12,4.93,23
37.93,142.06,50.3,5.16,23
2.23,-97.18,12,5.04,23
-6.47,150.03,37,5.49,24
-17.68,167.83,39.7,5.04,23
-13.66,66.09,15,5.74,24
-5.93,152.96,12,5.22,23
51.41,-175.97,38.7,6.46,25
-43.56,172.12,12,6.98,26
-2.35,138.33,44.6,5.52,24
-2.37,138.37,44.5,5.15,23
-17.33,-173.54,83.1,6.04,25
-14.64,-76.4,17.8,5.4,24
-59.28,-24.97,43.7,5.54,24
-37.92,49.07,12,5.07,23
-16.28,167.89,189.4,5.1,23
-6.15,147.71,64.3,5.35,24
-19.04,-67.63,227.5,5.18,23
-0.6,127.45,12,5.33,24
-6.39,150,33,5.02,23
-23.86,-179.83,559.3,5.61,24
-37.79,-73.56,27.2,5,23
-3.92,142.97,82.2,5.08,23
-18.25,-174.78,217.6,5.47,24
-30.71,-177.88,50.6,5.1,23
-43.56,172.28,12,4.82,23
-43.6,171.91,12,4.91,23
-10.98,162.2,32.1,5.7,24
-4.3,103.52,136.2,5.23,23
-40.5,176.98,30.9,4.96,23
-7.1,103.43,12,5.54,24
45.75,151.63,20,5,23
-14.37,-175.94,15.4,5.52,24
39.58,73.98,21.2,5.41,24
-15.78,-179.3,13.8,6.25,25
-53.19,-118.48,17.1,5.46,24
33.22,96.3,22.6,5.07,23
-28.34,74.12,12,5.05,23
-20.11,66.49,17.1,4.99,23
-20.44,170.01,12.9,5.62,24
-6.84,154.28,18.2,5.04,23
-20.52,170.06,14.1,6.28,25
44.47,150.15,15.9,5.53,24
44.49,150.18,16.5,5.15,23
11.27,139.67,12,5.22,23
-37.27,-74.16,12,6.18,25
59.49,-30.14,12,5.32,24
-61.95,154.61,12,5.13,23
-62.04,154.78,12,5,23
-55.58,-124.91,23.2,5.24,23
23.29,90.74,18.4,5.07,23
-1.04,129.24,12.5,5.79,24
-3.08,148.4,15.2,5.24,23
-20.01,66.72,12,5.03,23
-20,66.8,12,5.35,24
7.73,94.24,19.9,5.76,24
-4.34,-80.89,41,5.21,23
-13.78,66,15.6,5.04,23
-63.35,147.55,12,5.07,23
51.32,-178.31,43.5,5.24,23
-4.29,152.5,147.5,5.01,23
5.55,124.6,20.9,5.11,23
-29.41,-71.87,47.2,5.22,23
0.95,-29.02,16.7,5.07,23
-3.47,149.47,15.6,5.17,23
-3.45,149.39,15,5.19,23
41.47,142.32,60.7,5.83,24
-14.73,-71.09,171,5.85,24
-31.82,-70.46,125.8,5.09,23
32.02,141.89,16.5,4.98,23
-37.32,-74.27,12.5,5.24,23
-37.32,-74.35,16,5.09,23
5.58,124.58,25.3,5.33,24
32.14,-115.2,14.7,5.03,23
5.63,124.7,21.5,5,23
31.66,-40.92,12,5.11,23
21.26,-106.15,16.2,5.64,24
15.73,-93.31,77.6,5.06,23
30,-114.27,12,5.3,24
-48.55,104.88,15.4,5.15,23
21.27,-106.26,18.7,5.09,23
-22.3,-179.27,614.4,5.27,24
59.76,-153.57,119.3,4.99,23
5.99,125.89,89.7,5.17,23
-16,-173.49,93.2,5.77,24
9.66,-85.11,12.4,5,23
-21.89,-67.42,199.4,5.25,23
-37.65,-74.17,15.9,5.1,23
36.44,70.79,207.7,6.25,25
-55.33,-129.01,17.8,5.05,23
-5.47,148.21,19.1,5.21,23
-20.1,66.23,12,5.05,23
14.19,51.68,22,5.16,23
-0.4,-19.56,28.1,5.03,23
-59.17,-24.84,32.1,5.15,23
10.57,141.63,12,4.96,23
23.09,144.57,18.5,5.15,23
32.11,-115.11,14.9,4.86,23
-28.34,-66.64,198.2,5.16,23
44.27,-130.01,17.6,4.85,23
-33.84,-72.36,22.4,5.09,23
-36.26,-100.67,19.9,5.15,23
61.2,-150.42,65.8,4.86,23
-6.15,-107.04,18.7,4.97,23
15.73,-95.26,31,5.29,24
-13.4,-76.6,64,5.7,24
-16.08,-172.72,34.5,5.16,23
52.2,179.76,170.8,5.57,24
-6.12,151.74,18.1,5.61,24
-35.05,-72.13,53.3,5.36,24
54.39,163.45,14.8,5.11,23
29.96,139.99,13.3,5.04,23
-7.9,-74.53,155.8,5.49,24
-17.88,-172.68,28.5,5.03,23
62.98,-149.73,98.7,5.45,24
-40.58,-73.14,73.9,5.05,23
5.71,126.35,124.5,4.97,23
-14.32,167.9,12,5.1,23
-4.54,152.07,165.7,4.97,23
-21.26,-68.4,97.7,5.02,23
-5.62,146.5,84.9,5.44,24
-5.2,133.91,18.9,5.97,25
-35.3,-111.04,20.3,4.94,23
-20.79,-178.79,624.8,5.33,24
52.54,179.68,219.9,5.76,24
57.68,-32.71,12,5.39,24
57.72,-32.61,12,5.42,24
57.7,-32.64,12,5.08,23
29.56,51.62,17.1,5.92,24
24.9,123.49,12,5.12,23
43.61,145.7,118.1,5.07,23
-14.9,-76.14,20,5.34,24
11.65,143.18,13.4,4.97,23
13.02,124.64,16.9,4.98,23
-65.03,179.16,12,5.32,24
1.65,96.74,16.9,5.28,24
12.97,124.56,14.6,4.98,23
-36.56,177.26,296.1,5.36,24
37.31,140.01,12,5.46,24
4.78,94.62,47.9,5.03,23
-18.64,-175.51,14.5,5,23
-34.49,-71.75,56.9,5.05,23
-4.92,133.78,17.7,6.96,26
24.67,141.2,209.7,5.24,23
-36.51,-74.07,12.4,5.58,24
-5.12,133.89,12.1,5.12,23
-4.89,133.92,13.8,5.54,24
-0.26,133.5,18.8,5.57,24
19.76,121.32,29.2,5.79,24
4.84,94.6,45,5.24,23
37.06,141.19,52.6,4.99,23
-5.39,152.68,31.1,5.2,23
-57.72,-147.65,12,5.22,23
-8.01,-71.37,635.7,5.32,24
-11.12,113.78,13.1,5.26,23
-17.75,-172.43,17.4,5.18,23
-18.91,169.57,283.4,5.23,23
-59.19,-24.83,41.5,5.06,23
-57.68,-147.81,12,5.26,23
-57.65,-147.72,14.4,5.18,23
-17.42,167.82,19.2,5.04,23
44.17,-130.1,28,4.83,23
-6.61,128.74,243.3,5.54,24
-11.32,161.77,12.6,5.03,23
-47.28,100.06,12,5.46,24
-16.63,167.24,31.1,5.18,23
52.56,-166.94,15.9,5.15,23
-6.72,104.88,18.1,5.07,23
-5.76,127.39,19.8,5.25,23
34.9,26.39,12,5.34,24
-30.19,-177.55,54.4,5.05,23
19.42,121.99,12,5.54,24
-15.01,-76.3,19.8,5.23,23
19.76,-75.39,33.2,5.1,23
19.41,122.01,13.8,4.97,23
24.09,125.26,32.2,6.27,25
47.79,154.28,63.3,5.25,23
49.08,-129.48,16.1,5.32,24
-59.37,149.22,12,5.09,23
-20.93,-177.63,485.1,5.36,24
6.91,123.68,605.7,5.18,23
-3.41,151.06,14.8,5.33,24
-4.92,153.29,48.2,5.06,23
-57.56,-24.18,28,5.08,23
-52.84,10.88,12,5.04,23
-17.75,-173.45,82.4,5.74,24
-6.15,150.88,25.4,5.21,23
6.73,124.74,25.7,5.25,23
-18.43,65.26,21.3,5,23
-18.41,65.33,20.8,4.98,23
-57.73,-147.46,22.2,5.09,23
51.26,-175.4,18.1,6.39,25
51.24,-175.32,17.9,6.01,25
51.19,-175.15,16.9,5.69,24
2.83,128.1,136.2,6.16,25
-59.23,-25.39,73.4,5.08,23
23.54,123.66,23.4,4.93,23
51.3,-175.3,21,5.07,23
51.29,-175.05,18.5,5.16,23
10.21,-84.28,95.8,5.82,24
18.24,146.96,35.4,5.18,23
-2.86,-76.78,119.4,5.16,23
-58.15,-8.99,18.3,5.25,23
-46.68,-10.05,27.4,5.11,23
31.04,141.99,17.5,5.13,23
-48.95,121.64,28.1,5.02,23
51.31,-175.3,21.2,5.49,24
51.31,-175.28,18.5,5.25,23
25.32,124.91,92.3,5.1,23
-25.99,70.78,16.4,5,23
